title,caption,image_url,date
"Uranus, Toward the Planet’s Pole of Rotation","These two pictures of Uranus were compiled from images recorded by Voyager 2 on Jan. 10, 1986, when the NASA spacecraft was 18 million kilometers (11 million miles) from the planet. The images were obtained by Voyager's narrow-angle camera; the view is toward the planet's pole of rotation, which lies just left of center. The picture on the left has been processed to show Uranus as human eyes would see it from the vantage point of the spacecraft. The second picture is an exaggerated false-color view that reveals details not visible in the true-color view -- including indications of what could be a polar haze of smog-like particles. The true-color picture was made by combining pictures taken through blue, green and orange filters. The dark shading of the upper right edge of the disk is the terminator, or day-night boundary. The blue-green appearance of Uranus results from methane in the atmosphere; this gas absorbs red wavelengths from the incoming sunlight, leaving the predominant bluish color seen here. The picture on the right uses false color and contrast enhancement to bring out subtle details in the polar region of the atmosphere. Images shuttered through different color filters were added and manipulated by computer, greatly enhancing the low-contrast details in the original images. Ultraviolet, violet- and orange-filtered images were displayed, respectively, as blue, green and red to produce this false-color picture. The planet reveals a dark polar hood surrounded by a series of progressively lighter convective bands. The banded structure is real, though exaggerated here. The brownish color near the center of the planet could be explained as being caused by a thin haze concentrated over the pole -- perhaps the product of chemical reactions powered by ultraviolet light from the Sun. One such reaction produces acetylene from methane -- acetylene has been detected on Uranus by an Earth-orbiting spacecraft -- and further reactions involving acetylene are known to produce reddish-brown smog-like particles. A similar haze envelopes Saturn's moon Titan; ground-based observations have predicted such a haze in the polar regions of Uranus. The exact identification of the reactions and their products will require additional study. Voyager 2 is heading for a Jan. 24 closest approach to Uranus.",https://photojournal.jpl.nasa.gov/jpeg/PIA01360.jpg,1986-01-10
Saturn Taken from Voyager 2,"Saturn Storms Observed by Voyager, August 5, 2004
Voyager 1 and 2 observed radio signals from lightning which were
interpreted as being from a persistent, low-latitude storm system which
was extended in longitude, perhaps similar to the region highlighted on
this Voyager 2 image acquired on Aug. 4, 1981, from a distance of 21
million kilometers (13 million miles).",https://photojournal.jpl.nasa.gov/jpeg/PIA01364.jpg,1981-08-04
Saturn’s Northern Hemisphere,"This false color picture of Saturn's northern hemisphere was assembled from ultraviolet, violet and green images obtained Aug. 19 by Voyager 2 from a range of 7.1 million kilometers (4.4 million miles). The several weather patterns evident include three spots flowing westward at about 15 meters-per-second (33 mph). Although the cloud system associated with the western-most spot is part of this flow, the spot itself moves eastward at about 30 meters-per-second (65 mph). Their joint flow shows the anti-cyclonic rotation of the spot, which is about 3,000 km. (1,900 mi.) in diameter. The ribbon- like feature to the north marks a high-speed jet where wind speeds approach 150 meters-per-second (330 mph).",https://photojournal.jpl.nasa.gov/jpeg/PIA01365.jpg,1998-12-05
The Saturnian Moon Enceladus,"This high-resolution image of Enceladus was made from several images obtained Aug. 25, 1981, by Voyager 2 from a range of 119,000 kilometers (74,000 miles). It shows further surface detail on this Saturnian moon. Enceladus is seen to resemble Jupiter's moon Ganymede, which is, however, about 10 times larger. Faintly visible here in light reflected from Saturn is the hemisphere turned away from the sun.",https://photojournal.jpl.nasa.gov/jpeg/PIA01367.jpg,1981-08-25
Bright Patches on Ariel,"Distinct bright patches are visible on Ariel, the brightest of Uranus' five largest satellites. Voyager 2 obtained this image Jan. 22, 1986, from a distance of 2.52 million kilometers (1.56 million miles). The clear-filter image, obtained with the narrow-angle camera, shows a resolution of 47 km (29 miles). Ariel is about 1,300 km (800 mi) in diameter. This image shows several distinct bright areas that reflect nearly 45 percent of the incident sunlight; on average, the satellite displays a reflectivity of about 25-30 percent. The bright areas are probably fresh water ice, perhaps excavated by impacts. The south pole of Ariel is slightly off center of the disk in this view. Voyager 2 will obtain its best views of the satellite on Jan. 24, at a closest-approach distance of 127,000 km (79,000 mi).",https://photojournal.jpl.nasa.gov/jpeg/PIA01351.jpg,1986-01-22
Uranus,This is a view of Uranus taken by Voyager 2. This image was taken through three color filters and recombined to produce the color image.,https://photojournal.jpl.nasa.gov/jpeg/PIA01391.jpg,1999-01-08
Outer edge of Saturn’s B-ring,"This composite image shows two views of the outer edge of Saturn's B-ring (left) and the inner part of the Cassini Division (right) in the rings. The images were taken on opposite sides of the planet Aug. 25 from a range of 610,000 kilometers (380,000 miles). The dramatic result of this comparison is that the thin eccentric ringlet in the inner gap of the Cassini Division is shown not to match from side to side; moreover, the edge of the B-ring differs by about 50 km. (30 mi.) as well. Scientists believe the distorted shape of the B-ring edge is due to the gravitational influence of the Saturnian satellite Mimas. It is noted, too, that much of the fine B-ring structure also mismatches from side to side, possibly indicating that they are wave phenomena.",https://photojournal.jpl.nasa.gov/jpeg/PIA01390.jpg,1999-01-05
High Resolution View of Tethys,"This highest-resolution view of Tethys was obtained Aug. 26 when Voyager 2 was 120,000 kilometers (74,500 miles) from this satellite of Saturn. This image was taken 1 1/2 hours after the spacecraft passed through the planet's ring plane. The smallest features visible here are about 2.2 km. (1.4 mi.) across. The heavily cratered terrain implies a very old surface that has changed little since shortly after the solar system formed. Tethys is a bright object made largely of ice; it has a diameter of 1,050 km. (650 mi.).",https://photojournal.jpl.nasa.gov/jpeg/PIA01386.jpg,1999-01-05
Image of Saturn’s F-ring,"Voyager 2 took this high-resolution image of Saturn's F-ring Aug. 26 from a distance of 51,500 kilometers (32,000 miles). This closeup view shows that the ring is made up of at least four distinct components. A higher-resolution scan through the F-ring, the result of the star occultation experiment conducted by the spacecraft's photopolarimeter, showed even finer structure in the ring. Voyager 1 showed a braiding effect not evident in this picture. The small black dots are reseau (reference) marks on the camera. The small bright dash in the middle right of the image is a star trail.",https://photojournal.jpl.nasa.gov/jpeg/PIA01387.jpg,1999-01-06
Pictures of Tethys’ Large Crater,"This series of Voyager 2 pictures of Tethys shows its distinctive large crater, 400 kilometers (250 miles) in diameter, as it rotates toward the termination and limb of this satellite of Saturn. These images were obtained at four-hour intervals beginning late Aug. 24 and ending early the next day; the distances were 1.1 million km. (670,000 mi.), 826,000 km. (510,000 mi.) and 680,000 km. (420,000 mi.), respectively. The crater, the remnant of a large impact, has a central peak and several concentric rings. Some grooves radiating from the center may be formed of material thrown from the crater during the impact. The bottom frame, with the crater in profile, reveals that its floor has risen back to the spherical shape of the satellite, unlike the large crater seen on Tethys sister moon Mimas.",https://photojournal.jpl.nasa.gov/jpeg/PIA01385.jpg,1999-01-06
Saturn’s Faint Inner D-ring,"Voyager 2 took this picture of Saturn's faint inner D-ring Aug. 25 about 1 hour 48 minutes before the spacecraft's closest approach to Saturn. The range was 195,400 kilometers (121,300 miles) and phase angle was 166`. This view includes the sun's shadow across the ring. Voyager 1 saw this region in a similar view last fall, but this higher-resolution image shows many more ringlets and gaps. The D-ring is very tenuous and has an extremely small optical depth.",https://photojournal.jpl.nasa.gov/jpeg/PIA01388.jpg,1999-01-05
View of Saturn’s Rings,"This was one of the first pictures obtained once Voyager 2 resumed returning images Aug. 29, 1979 after its scan platform was commanded to view Saturn. Problems with the platform, on which Voyager's cameras and other instruments are mounted, had prevented the return of images for a few days. This view shows some detail and differences in the complex system of rings. The ""reddening"" of the B-ring on the unlit side also was seen in Voyager 1 images. Voyager 2 obtained this picture from a range 3.4 million kilometers (2.1 million miles) through the clear, green and violet filters.",https://photojournal.jpl.nasa.gov/jpeg/PIA01389.jpg,1979-08-29
